rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
49,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,3,2012
50,Shayne Graham,1,1,100.0,41,0,0,0,1,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
51,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
52,Phil Dawson,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.1,FA,K,3,2012
53,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2012
54,Rian Lindell,1,1,100.0,37,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
55,Rob Bironas,3,5,60.0,38,0,1,2,0,0,5,5,1,0.0,0.0,0.0,FA,K,3,2012
56,Sebastian Janikowski,2,2,100.0,43,0,0,1,1,0,4,4,1,0.0,0.0,20.0,FA,K,3,2012
57,Shaun Suisham,1,1,100.0,33,0,0,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
58,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
59,Nate Kaeding,1,1,100.0,41,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
60,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2012
61,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
62,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,3,2012
63,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,3,2012
64,Billy Cundiff,1,1,100.0,36,0,0,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
65,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2012
66,Connor Barth,1,1,100.0,28,0,1,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
67,Dan Carpenter,2,4,50.0,41,0,1,0,1,0,2,2,1,0.0,0.0,0.2,FA,K,3,2012
68,David Akers,2,3,66.7,29,0,2,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
69,Garrett Hartley,1,2,50.0,40,0,0,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
70,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2012
71,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.4,NYG,K,3,2012
72,Jay Feely,2,2,100.0,47,0,1,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
73,Matt Bryant,0,0,0.0,0,0,0,0,0,0,3,3,1,0.0,0.0,1.1,FA,K,3,2012
74,Josh Scobee,3,3,100.0,47,0,1,0,2,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
75,Lawrence Tynes,5,5,100.0,49,0,1,2,2,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
76,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
77,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,3,2012
78,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,3,2012
79,John Potter,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
80,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,3,2012
81,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,3,2012
82,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
83,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,3,2012
84,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
85,Blair Walsh,1,1,100.0,52,0,0,0,0,1,3,3,1,0.0,0.0,0.1,FA,K,3,2012
86,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,3,2012
87,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2012
88,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2012
89,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2012
90,Alex Henery,2,2,100.0,40,0,0,1,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
91,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,3,2012
92,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2012
93,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,3,2012
1,Greg Zuerlein,4,4,100.0,60,0,1,0,1,2,1,1,1,18.0,18.0,74.2,DAL,K,4,2012
2,Matt Prater,3,3,100.0,53,0,1,0,1,1,4,4,1,16.0,16.0,52.8,ARI,K,4,2012
3,Robbie Gould,2,2,100.0,43,0,1,0,1,0,4,4,1,11.0,11.0,22.5,SF,K,4,2012
4,Stephen Gostkowski,1,3,33.3,30,0,0,1,0,0,7,7,1,10.0,10.0,0.1,FA,K,4,2012
5,Mike Nugent,2,2,100.0,35,0,0,2,0,0,3,3,1,9.0,9.0,1.0,FA,K,4,2012
6,Stephen Hauschka,2,2,100.0,31,0,0,2,0,0,1,1,1,7.0,7.0,0.0,FA,K,4,2012
7,Justin Tucker,1,2,50.0,45,0,0,0,1,0,2,2,1,6.0,6.0,98.0,BAL,K,4,2012
8,Mason Crosby,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,40.7,GB,K,4,2012
9,Dan Bailey,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,0.0,FA,K,4,2012
10,Ryan Succop,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,57.4,TB,K,4,2012
11,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,4,2012
12,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,4,2012
13,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,4,2012
14,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,4,2012
15,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,4,2012
16,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,4,2012
17,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,4,2012
18,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,4,2012
19,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,4,2012
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,4,2012
21,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,4,2012
22,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,4,2012
23,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,4,2012
24,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,4,2012
25,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,4,2012
26,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,4,2012
27,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,4,2012
28,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,4,2012
29,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,4,2012
30,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,4,2012
31,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,4,2012
32,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,4,2012
33,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,4,2012
34,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,4,2012
35,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,4,2012
36,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,4,2012
37,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,4,2012
38,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,4,2012
39,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,4,2012
40,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,4,2012
41,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,4,2012
42,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,4,2012
43,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,4,2012
44,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,4,2012
45,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,4,2012
46,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,4,2012
47,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,4,2012
48,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,81.8,NE,K,4,2012
49,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,4,2012
50,Phil Dawson,3,3,100.0,52,0,0,0,0,3,1,1,1,0.0,0.0,0.1,FA,K,4,2012
51,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,4,2012
52,Rian Lindell,0,0,0.0,0,0,0,0,0,0,4,4,1,0.0,0.0,0.0,FA,K,4,2012
53,Rob Bironas,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,4,2012
54,Sebastian Janikowski,2,2,100.0,38,0,1,1,0,0,0,0,1,0.0,0.0,20.0,FA,K,4,2012
55,Shayne Graham,1,1,100.0,33,0,0,1,0,0,5,5,1,0.0,0.0,0.0,FA,K,4,2012
56,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,4,2012
57,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,4,2012
58,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,4,2012
59,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,4,2012
60,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,4,2012
61,Billy Cundiff,1,4,25.0,41,0,0,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,4,2012
62,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,4,2012
63,Connor Barth,3,3,100.0,57,0,0,0,1,2,1,1,1,0.0,0.0,0.0,FA,K,4,2012
64,Dan Carpenter,2,3,66.7,32,0,1,1,0,0,1,1,1,0.0,0.0,0.2,FA,K,4,2012
65,David Akers,2,4,50.0,40,0,0,1,1,0,4,4,1,0.0,0.0,0.0,FA,K,4,2012
66,Garrett Hartley,2,3,66.7,27,0,2,0,0,0,3,3,1,0.0,0.0,0.0,FA,K,4,2012
67,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,4,2012
68,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.4,NYG,K,4,2012
69,Jay Feely,1,1,100.0,46,0,0,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,4,2012
70,Matt Bryant,3,3,100.0,41,0,0,1,2,0,3,3,1,0.0,0.0,1.1,FA,K,4,2012
71,Josh Scobee,1,1,100.0,21,0,1,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,4,2012
72,Lawrence Tynes,1,2,50.0,25,0,1,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,4,2012
73,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,4,2012
74,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,4,2012
75,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,4,2012
76,Blair Walsh,2,3,66.7,49,0,1,0,1,0,2,2,1,0.0,0.0,0.1,FA,K,4,2012
77,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,4,2012
78,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,4,2012
79,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,4,2012
80,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,4,2012
81,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,4,2012
82,John Potter,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,4,2012
83,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,4,2012
84,Nick Novak,3,3,100.0,47,0,1,0,2,0,4,4,1,0.0,0.0,0.1,FA,K,4,2012
85,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,4,2012
86,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,4,2012
87,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,4,2012
88,Alex Henery,4,4,100.0,48,0,2,1,1,0,1,1,1,0.0,0.0,0.0,FA,K,4,2012
89,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,4,2012
90,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,4,2012
91,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,4,2012
1,Stephen Hauschka,3,3,100.0,44,0,1,1,1,0,1,1,1,11.0,11.0,0.0,FA,K,5,2012
2,Robbie Gould,2,2,100.0,32,0,0,2,0,0,5,5,1,11.0,11.0,22.5,SF,K,5,2012
3,Justin Tucker,3,3,100.0,39,0,2,1,0,0,0,0,1,9.0,9.0,98.0,BAL,K,5,2012
4,Mike Nugent,2,3,66.7,42,0,1,0,1,0,1,1,1,8.0,8.0,1.0,FA,K,5,2012
5,Greg Zuerlein,1,1,100.0,53,0,0,0,0,1,2,2,1,7.0,7.0,74.2,DAL,K,5,2012
6,Stephen Gostkowski,1,1,100.0,23,0,1,0,0,0,4,4,1,7.0,7.0,0.1,FA,K,5,2012
7,Ryan Succop,2,2,100.0,31,0,0,2,0,0,0,0,1,6.0,6.0,57.4,TB,K,5,2012
8,Nick Folk,1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,5.0,81.8,NE,K,5,2012
9,Matt Prater,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,52.8,ARI,K,5,2012
10,Mason Crosby,0,2,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,40.7,GB,K,5,2012
11,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,5,2012
12,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,5,2012
13,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,5,2012
14,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,5,2012
15,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,5,2012
16,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,5,2012
17,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,5,2012
18,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,5,2012
19,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,5,2012
20,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,5,2012
21,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,5,2012
22,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,5,2012
23,Adam Vinatieri,3,4,75.0,50,0,2,0,0,1,1,1,1,0.0,0.0,0.2,FA,K,5,2012
24,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,5,2012
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,5,2012
26,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,5,2012
27,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,5,2012
28,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,5,2012
29,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,5,2012
30,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,5,2012
31,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,5,2012
32,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2012
33,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,5,2012
34,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2012
35,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,5,2012
36,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,5,2012
37,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2012
38,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,5,2012
39,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,5,2012
40,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,5,2012
41,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,5,2012
42,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,5,2012
43,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2012
44,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2012
45,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,5,2012
46,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,5,2012
47,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,5,2012
48,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,5,2012
49,Shayne Graham,3,3,100.0,42,0,2,0,1,0,2,2,1,0.0,0.0,0.0,FA,K,5,2012
50,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2012
51,Phil Dawson,2,2,100.0,41,0,0,1,1,0,3,3,1,0.0,0.0,0.1,FA,K,5,2012
52,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2012
53,Rian Lindell,1,1,100.0,31,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2012
54,Rob Bironas,0,0,0.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,5,2012
55,Shaun Suisham,3,3,100.0,34,0,1,2,0,0,1,1,1,0.0,0.0,0.0,FA,K,5,2012
56,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2012
57,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2012
58,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2012
59,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,5,2012
60,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,5,2012
61,Billy Cundiff,1,2,50.0,23,0,1,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,5,2012
62,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2012
63,Dan Carpenter,1,2,50.0,46,0,0,0,1,0,2,2,1,0.0,0.0,0.2,FA,K,5,2012
64,David Akers,1,1,100.0,19,1,0,0,0,0,6,6,1,0.0,0.0,0.0,FA,K,5,2012
65,Garrett Hartley,1,1,100.0,26,0,1,0,0,0,4,4,1,0.0,0.0,0.0,FA,K,5,2012
66,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2012
67,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.4,NYG,K,5,2012
68,Jay Feely,1,2,50.0,35,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2012
69,Matt Bryant,1,1,100.0,53,0,0,0,0,1,3,3,1,0.0,0.0,1.1,FA,K,5,2012
70,Josh Scobee,1,1,100.0,31,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2012
71,Lawrence Tynes,2,2,100.0,40,0,1,0,1,0,5,5,1,0.0,0.0,0.0,FA,K,5,2012
72,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2012
73,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,5,2012
74,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,5,2012
75,Blair Walsh,3,3,100.0,42,0,1,1,1,0,3,3,1,0.0,0.0,0.1,FA,K,5,2012
76,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,5,2012
77,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,5,2012
78,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2012
79,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,5,2012
80,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2012
81,John Potter,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2012
82,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,5,2012
83,Nick Novak,1,2,50.0,20,0,1,0,0,0,3,3,1,0.0,0.0,0.1,FA,K,5,2012
84,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2012
85,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2012
86,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2012
87,Alex Henery,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,5,2012
88,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,5,2012
89,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2012
90,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,5,2012
1,Dan Bailey,3,4,75.0,43,0,0,1,2,0,2,2,1,13.0,13.0,0.0,FA,K,6,2012
2,Stephen Gostkowski,3,3,100.0,35,0,1,2,0,0,2,2,1,11.0,11.0,0.1,FA,K,6,2012
3,Kai Forbath,1,1,100.0,50,0,0,0,0,1,5,5,1,10.0,10.0,3.0,LAR,K,6,2012
4,Greg Zuerlein,2,5,40.0,48,0,0,1,1,0,0,0,1,7.0,7.0,74.2,DAL,K,6,2012
5,Mike Nugent,1,1,100.0,44,0,0,0,1,0,3,3,1,7.0,7.0,1.0,FA,K,6,2012
6,Justin Tucker,1,1,100.0,38,0,0,1,0,0,4,4,1,7.0,7.0,98.0,BAL,K,6,2012
7,Mason Crosby,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,40.7,GB,K,6,2012
8,Stephen Hauschka,1,1,100.0,34,0,0,1,0,0,3,3,1,6.0,6.0,0.0,FA,K,6,2012
9,Nick Folk,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,81.8,NE,K,6,2012
